date,region,temperature,humidity,precipitation
2020-09-29,Region_3,1.0,87.1,24.2
2020-09-30,Region_3,-0.6,81.1,8.7
2020-10-01,Region_3,-0.7,93.1,9.4
2020-10-02,Region_3,-2.5,88.4,1.0
2020-10-03,Region_3,-1.8,90.5,2.1
2020-10-04,Region_3,-1.5,84.5,5.8
2020-10-05,Region_3,1.9,81.5,2.6
2020-10-06,Region_3,1.3,87.6,1.4
2020-10-07,Region_3,0.3,93.0,4.8
2020-10-08,Region_3,0.3,93.1,16.4
2020-10-09,Region_3,0.3,87.2,0.9
2020-10-10,Region_3,0.1,86.1,6.3
2020-10-11,Region_3,-3.2,86.7,6.1
2020-10-12,Region_3,-0.9,91.8,0.2
2020-10-13,Region_3,1.5,88.8,26.1
2020-10-14,Region_3,0.8,87.6,11.7
2020-10-15,Region_3,-0.9,86.0,10.3
2020-10-16,Region_3,-3.7,82.9,9.1
2020-10-17,Region_3,-0.2,88.9,7.9
2020-10-18,Region_3,-1.0,94.7,3.7
2020-10-19,Region_3,1.2,92.0,6.0
2020-10-20,Region_3,-3.9,92.5,45.1
2020-10-21,Region_3,0.2,96.5,18.2
2020-10-22,Region_3,-3.9,86.6,3.6
2020-10-23,Region_3,-2.1,94.5,1.8
2020-10-24,Region_3,-2.3,85.1,0.7
2020-10-25,Region_3,-2.6,89.6,12.3
2020-10-26,Region_3,-1.5,86.7,14.6
2020-10-27,Region_3,-4.8,87.6,14.4
2020-10-28,Region_3,-3.6,98.7,13.3
2020-10-29,Region_3,-6.0,84.3,1.2
2020-10-30,Region_3,-1.8,96.6,0.7
2020-10-31,Region_3,-4.9,100.0,19.5
2020-11-01,Region_3,-2.4,85.6,1.0
2020-11-02,Region_3,-2.5,90.7,7.3
2020-11-03,Region_3,1.6,91.9,8.1
2020-11-04,Region_3,-0.4,90.6,1.9
2020-11-05,Region_3,-1.7,81.7,3.2
2020-11-06,Region_3,-2.4,83.1,0.2
2020-11-07,Region_3,-1.1,84.1,2.3
2020-11-08,Region_3,1.8,81.2,0.7
2020-11-09,Region_3,0.1,83.7,9.9
2020-11-10,Region_3,-1.6,88.6,0.5
2020-11-11,Region_3,-1.0,86.0,8.5
2020-11-12,Region_3,-3.4,94.2,11.4
2020-11-13,Region_3,0.4,72.7,5.0
2020-11-14,Region_3,-3.4,88.2,0.7
2020-11-15,Region_3,4.2,88.7,11.3
2020-11-16,Region_3,0.6,90.2,2.0
2020-11-17,Region_3,-1.3,75.5,1.0
2020-11-18,Region_3,-1.1,81.2,3.5
2020-11-19,Region_3,1.2,85.9,6.0
2020-11-20,Region_3,-5.1,85.8,22.7
2020-11-21,Region_3,0.8,85.5,3.3
2020-11-22,Region_3,2.6,83.5,48.5
2020-11-23,Region_3,1.0,75.2,9.9
2020-11-24,Region_3,0.3,85.5,7.1
2020-11-25,Region_3,1.9,90.7,17.8
2020-11-26,Region_3,0.9,92.7,17.9
2020-11-27,Region_3,3.1,83.9,8.5
2020-11-28,Region_3,1.1,89.6,0.4
2020-11-29,Region_3,1.2,96.4,10.5
2020-11-30,Region_3,2.3,83.7,3.1
2020-12-01,Region_3,-1.6,89.6,8.1
2020-12-02,Region_3,3.7,85.9,8.3
2020-12-03,Region_3,0.8,95.8,12.7
2020-12-04,Region_3,-0.1,94.2,1.4
2020-12-05,Region_3,0.6,86.8,6.6
2020-12-06,Region_3,2.6,96.2,3.6
2020-12-07,Region_3,0.3,82.5,1.4
2020-12-08,Region_3,2.1,90.3,5.3
2020-12-09,Region_3,5.0,80.8,21.7
2020-12-10,Region_3,2.1,84.4,5.7
2020-12-11,Region_3,5.2,80.5,7.0
2020-12-12,Region_3,4.1,85.1,2.3
2020-12-13,Region_3,0.2,81.0,17.9
2020-12-14,Region_3,2.1,81.0,12.8
2020-12-15,Region_3,1.6,83.0,40.2
2020-12-16,Region_3,5.5,87.7,5.4
2020-12-17,Region_3,5.3,83.0,1.8
2020-12-18,Region_3,2.5,67.3,5.6
2020-12-19,Region_3,2.9,73.9,16.5
2020-12-20,Region_3,2.6,83.4,9.1
2020-12-21,Region_3,4.5,81.6,3.0
2020-12-22,Region_3,5.9,77.4,0.4
2020-12-23,Region_3,4.0,76.1,23.0
2020-12-24,Region_3,3.5,75.5,2.0
2020-12-25,Region_3,7.2,76.9,17.3
2020-12-26,Region_3,7.5,76.2,2.8
2020-12-27,Region_3,7.2,72.2,0.1
2020-12-28,Region_3,6.2,83.3,17.8
2020-12-29,Region_3,5.1,87.1,15.1
2020-12-30,Region_3,7.1,78.3,2.8
2020-12-31,Region_3,5.8,82.5,7.7
2021-01-01,Region_3,7.9,78.4,4.5
2021-01-02,Region_3,4.4,75.7,4.1
2021-01-03,Region_3,8.1,83.1,7.3
2021-01-04,Region_3,9.0,72.5,0.3
2021-01-05,Region_3,5.7,77.3,9.1
2021-01-06,Region_3,7.2,75.1,1.0
2021-01-07,Region_3,7.4,83.7,2.2
2021-01-08,Region_3,10.1,80.6,5.6
2021-01-09,Region_3,10.6,83.3,4.7
2021-01-10,Region_3,10.1,79.4,15.0
2021-01-11,Region_3,8.4,78.6,6.7
2021-01-12,Region_3,5.1,69.6,1.4
2021-01-13,Region_3,12.5,64.6,3.4
2021-01-14,Region_3,10.0,67.4,0.2
2021-01-15,Region_3,13.1,82.9,0.5
2021-01-16,Region_3,10.1,71.4,5.3
2021-01-17,Region_3,9.3,75.4,2.6
2021-01-18,Region_3,12.7,74.1,1.8
2021-01-19,Region_3,10.7,69.6,1.3
2021-01-20,Region_3,12.3,64.3,2.0
2021-01-21,Region_3,13.7,72.8,12.0
2021-01-22,Region_3,17.4,77.5,3.2
2021-01-23,Region_3,13.4,68.9,1.2
2021-01-24,Region_3,17.6,67.0,0.3
2021-01-25,Region_3,9.7,56.6,12.2
2021-01-26,Region_3,13.2,63.4,1.2
2021-01-27,Region_3,14.9,65.3,3.8
2021-01-28,Region_3,11.7,58.4,4.5
2021-01-29,Region_3,12.3,58.3,1.2
2021-01-30,Region_3,14.7,61.9,17.4
2021-01-31,Region_3,14.6,66.0,4.6
2021-02-01,Region_3,14.7,63.0,17.4
2021-02-02,Region_3,19.0,69.6,4.3
2021-02-03,Region_3,15.5,56.7,11.0
2021-02-04,Region_3,15.2,55.4,2.4
2021-02-05,Region_3,15.9,65.8,3.0
2021-02-06,Region_3,17.0,67.1,9.6
2021-02-07,Region_3,13.9,59.6,10.0
2021-02-08,Region_3,17.6,57.0,13.0
2021-02-09,Region_3,17.3,69.8,4.6
2021-02-10,Region_3,13.0,67.4,7.4
2021-02-11,Region_3,21.5,65.4,10.9
2021-02-12,Region_3,19.7,56.4,3.3
2021-02-13,Region_3,17.4,61.9,1.8
2021-02-14,Region_3,14.9,59.3,7.8
2021-02-15,Region_3,18.2,62.6,4.3
2021-02-16,Region_3,17.2,61.5,0.9
2021-02-17,Region_3,20.1,51.8,3.6
2021-02-18,Region_3,22.4,58.4,0.6
2021-02-19,Region_3,17.9,65.4,4.9
2021-02-20,Region_3,19.4,63.4,2.8
2021-02-21,Region_3,21.5,65.5,6.1
2021-02-22,Region_3,19.5,59.2,5.9
2021-02-23,Region_3,16.9,63.9,0.8
2021-02-24,Region_3,22.9,58.1,3.3
2021-02-25,Region_3,22.9,59.7,3.8
2021-02-26,Region_3,20.5,50.7,2.2
2021-02-27,Region_3,20.8,58.4,2.0
2021-02-28,Region_3,20.4,62.2,0.0
2021-03-01,Region_3,23.3,47.5,1.5
2021-03-02,Region_3,22.8,53.9,1.3
2021-03-03,Region_3,21.6,63.4,7.1
2021-03-04,Region_3,23.2,51.1,0.2
2021-03-05,Region_3,21.8,58.5,5.2
2021-03-06,Region_3,26.7,56.8,4.4
2021-03-07,Region_3,23.1,56.1,2.5
2021-03-08,Region_3,23.3,57.6,0.9
2021-03-09,Region_3,24.5,54.8,0.2
2021-03-10,Region_3,24.3,46.2,10.8
2021-03-11,Region_3,24.3,48.6,0.9
2021-03-12,Region_3,22.8,55.5,1.3
2021-03-13,Region_3,25.9,59.3,0.3
2021-03-14,Region_3,28.5,43.3,1.0
2021-03-15,Region_3,23.9,57.3,2.0
2021-03-16,Region_3,25.4,54.0,0.5
2021-03-17,Region_3,28.8,60.2,0.8
2021-03-18,Region_3,27.4,51.0,1.2
2021-03-19,Region_3,28.1,47.1,3.7
2021-03-20,Region_3,26.8,44.6,0.1
2021-03-21,Region_3,26.3,45.3,0.4
2021-03-22,Region_3,30.6,50.1,4.2
2021-03-23,Region_3,23.7,55.8,2.0
2021-03-24,Region_3,27.5,52.8,0.2
2021-03-25,Region_3,28.1,50.8,0.3
2021-03-26,Region_3,29.5,49.8,2.3
2021-03-27,Region_3,27.9,49.5,0.4
2021-03-28,Region_3,25.0,49.5,0.7
2021-03-29,Region_3,30.7,47.5,0.5
2021-03-30,Region_3,30.2,41.9,1.2
2021-03-31,Region_3,30.0,52.6,2.0
2021-04-01,Region_3,30.2,48.9,0.5
2021-04-02,Region_3,30.0,53.6,8.3
2021-04-03,Region_3,27.5,47.9,0.0
2021-04-04,Region_3,26.5,53.5,0.2
2021-04-05,Region_3,24.2,43.7,1.0
2021-04-06,Region_3,26.2,43.1,3.4
2021-04-07,Region_3,29.9,48.6,5.5
2021-04-08,Region_3,29.5,54.5,0.5
2021-04-09,Region_3,29.0,49.4,1.8
2021-04-10,Region_3,29.7,51.5,0.1
2021-04-11,Region_3,28.5,39.8,0.7
2021-04-12,Region_3,34.1,45.2,1.1
2021-04-13,Region_3,31.3,52.2,0.9
2021-04-14,Region_3,29.7,44.4,0.8
2021-04-15,Region_3,28.1,41.4,1.8
2021-04-16,Region_3,25.3,51.9,0.9
2021-04-17,Region_3,27.3,50.9,0.1
2021-04-18,Region_3,29.6,44.0,0.7
2021-04-19,Region_3,25.5,43.4,0.4
2021-04-20,Region_3,30.9,50.6,0.1
2021-04-21,Region_3,27.9,42.3,0.1
2021-04-22,Region_3,31.8,58.3,0.2
2021-04-23,Region_3,31.0,47.9,1.0
2021-04-24,Region_3,28.7,34.6,0.2
2021-04-25,Region_3,30.4,54.9,1.9
2021-04-26,Region_3,28.7,53.8,1.6
2021-04-27,Region_3,28.8,47.0,0.2
2021-04-28,Region_3,30.1,47.7,0.4
2021-04-29,Region_3,25.4,43.6,0.7
2021-04-30,Region_3,32.5,55.4,0.9
2021-05-01,Region_3,24.6,42.5,0.2
2021-05-02,Region_3,30.4,46.6,0.4
2021-05-03,Region_3,30.2,44.2,2.9
2021-05-04,Region_3,32.7,51.3,0.1
2021-05-05,Region_3,29.5,51.6,2.2
2021-05-06,Region_3,30.1,36.8,0.2
2021-05-07,Region_3,29.3,59.7,0.9
2021-05-08,Region_3,28.8,48.9,3.1
2021-05-09,Region_3,29.3,43.5,1.3
2021-05-10,Region_3,27.4,46.5,0.7
2021-05-11,Region_3,27.1,49.0,2.0
2021-05-12,Region_3,33.5,47.1,0.9
2021-05-13,Region_3,30.2,53.6,0.5
2021-05-14,Region_3,29.7,48.1,6.7
2021-05-15,Region_3,30.1,48.9,0.3
2021-05-16,Region_3,30.3,46.7,0.3
2021-05-17,Region_3,31.6,50.6,0.1
2021-05-18,Region_3,31.3,45.4,1.3
2021-05-19,Region_3,33.8,46.2,1.4
2021-05-20,Region_3,29.8,48.4,1.4
2021-05-21,Region_3,29.3,37.7,1.7
2021-05-22,Region_3,33.7,52.7,0.7
2021-05-23,Region_3,28.7,46.8,0.7
2021-05-24,Region_3,30.1,55.4,1.9
2021-05-25,Region_3,26.9,38.2,0.8
2021-05-26,Region_3,28.3,41.2,0.5
2021-05-27,Region_3,28.0,39.6,0.1
2021-05-28,Region_3,26.9,53.5,1.0
2021-05-29,Region_3,26.5,40.2,0.1
2021-05-30,Region_3,29.5,51.1,2.8
2021-05-31,Region_3,25.2,43.5,0.5
2021-06-01,Region_3,27.3,41.6,1.8
2021-06-02,Region_3,24.9,45.1,0.8
2021-06-03,Region_3,29.1,50.6,1.0
2021-06-04,Region_3,26.9,39.1,2.8
2021-06-05,Region_3,25.1,53.2,0.4
2021-06-06,Region_3,28.6,47.3,1.6
2021-06-07,Region_3,28.4,50.0,3.8
2021-06-08,Region_3,25.7,48.1,2.6
2021-06-09,Region_3,24.2,56.1,4.3
2021-06-10,Region_3,29.3,46.4,1.6
2021-06-11,Region_3,27.8,46.8,2.2
2021-06-12,Region_3,25.8,56.2,0.3
2021-06-13,Region_3,26.1,49.9,2.5
2021-06-14,Region_3,23.3,54.4,2.4
2021-06-15,Region_3,25.2,48.0,0.9
2021-06-16,Region_3,25.5,47.4,5.8
2021-06-17,Region_3,28.4,55.3,1.0
2021-06-18,Region_3,25.6,55.9,0.4
2021-06-19,Region_3,24.4,48.0,2.0
2021-06-20,Region_3,26.0,43.3,1.7
2021-06-21,Region_3,23.3,52.7,6.1
2021-06-22,Region_3,25.7,49.8,1.0
2021-06-23,Region_3,25.1,44.5,2.8
2021-06-24,Region_3,25.5,49.5,0.2
2021-06-25,Region_3,22.6,64.7,5.5
2021-06-26,Region_3,20.2,53.4,2.6
2021-06-27,Region_3,25.1,54.0,1.2
2021-06-28,Region_3,24.7,53.1,0.5
2021-06-29,Region_3,21.5,54.3,1.5
2021-06-30,Region_3,21.9,63.3,0.7
2021-07-01,Region_3,23.4,44.7,1.4
2021-07-02,Region_3,23.3,53.5,4.7
2021-07-03,Region_3,18.0,64.1,10.9
2021-07-04,Region_3,17.9,60.0,1.1
2021-07-05,Region_3,20.6,50.9,2.2
2021-07-06,Region_3,21.0,56.1,0.3
2021-07-07,Region_3,20.6,60.6,2.1
2021-07-08,Region_3,17.7,62.0,1.1
2021-07-09,Region_3,17.6,56.1,7.3
2021-07-10,Region_3,17.9,66.6,4.5
2021-07-11,Region_3,21.3,58.7,1.9
2021-07-12,Region_3,20.1,60.6,3.4
2021-07-13,Region_3,19.4,61.3,2.4
2021-07-14,Region_3,20.6,57.9,3.6
2021-07-15,Region_3,17.1,57.4,11.2
2021-07-16,Region_3,18.8,60.2,3.6
2021-07-17,Region_3,18.4,59.7,1.9
2021-07-18,Region_3,16.7,65.7,2.7
2021-07-19,Region_3,17.8,65.2,2.0
2021-07-20,Region_3,15.6,69.2,1.3
2021-07-21,Region_3,18.8,61.7,2.4
2021-07-22,Region_3,14.6,55.2,19.3
2021-07-23,Region_3,18.3,79.6,4.6
2021-07-24,Region_3,18.6,64.6,1.5
2021-07-25,Region_3,15.3,53.3,23.7
2021-07-26,Region_3,14.1,68.2,4.3
2021-07-27,Region_3,15.5,68.2,1.6
2021-07-28,Region_3,18.3,66.8,3.9
2021-07-29,Region_3,11.1,75.7,4.8
2021-07-30,Region_3,15.2,74.4,0.8
2021-07-31,Region_3,15.5,72.0,6.6
2021-08-01,Region_3,12.2,53.0,4.1
2021-08-02,Region_3,15.5,64.3,0.1
2021-08-03,Region_3,13.1,66.8,0.5
2021-08-04,Region_3,12.6,67.2,3.9
2021-08-05,Region_3,13.9,75.7,1.6
2021-08-06,Region_3,11.7,67.2,1.7
2021-08-07,Region_3,13.7,70.7,1.2
2021-08-08,Region_3,10.6,64.1,3.6
2021-08-09,Region_3,12.7,67.5,26.5
2021-08-10,Region_3,14.5,79.3,7.3
2021-08-11,Region_3,13.4,70.7,3.9
2021-08-12,Region_3,13.4,71.5,7.8
2021-08-13,Region_3,11.4,72.5,0.3
2021-08-14,Region_3,9.6,73.4,2.5
2021-08-15,Region_3,11.5,71.6,2.9
2021-08-16,Region_3,10.1,70.9,4.3
2021-08-17,Region_3,12.6,63.7,0.0
2021-08-18,Region_3,7.8,66.7,5.7
2021-08-19,Region_3,10.6,75.6,8.0
2021-08-20,Region_3,7.7,71.0,6.7
2021-08-21,Region_3,10.4,73.3,21.0
2021-08-22,Region_3,9.8,76.0,2.7
2021-08-23,Region_3,9.9,82.2,0.6
2021-08-24,Region_3,6.4,72.6,0.6
2021-08-25,Region_3,9.6,74.8,2.1
2021-08-26,Region_3,6.7,85.0,3.1
2021-08-27,Region_3,8.4,71.5,2.0
2021-08-28,Region_3,6.0,76.4,1.0
2021-08-29,Region_3,8.3,82.0,13.2
2021-08-30,Region_3,8.1,79.8,16.8
2021-08-31,Region_3,8.7,81.3,4.6
2021-09-01,Region_3,4.5,83.0,0.3
2021-09-02,Region_3,4.5,85.1,5.8
2021-09-03,Region_3,7.5,77.8,6.9
2021-09-04,Region_3,4.9,80.2,2.5
2021-09-05,Region_3,7.0,77.9,6.7
2021-09-06,Region_3,3.6,73.4,11.5
2021-09-07,Region_3,8.3,76.7,11.2
2021-09-08,Region_3,5.9,87.8,0.4
2021-09-09,Region_3,2.9,95.0,8.2
2021-09-10,Region_3,4.6,82.1,8.4
2021-09-11,Region_3,4.8,85.5,4.1
2021-09-12,Region_3,6.2,81.3,0.2
2021-09-13,Region_3,5.2,89.5,2.2
2021-09-14,Region_3,6.9,83.5,2.1
2021-09-15,Region_3,2.8,80.0,3.0
2021-09-16,Region_3,3.1,82.7,5.5
2021-09-17,Region_3,4.1,85.4,2.2
2021-09-18,Region_3,4.1,85.1,8.0
2021-09-19,Region_3,1.5,77.3,5.1
2021-09-20,Region_3,4.5,78.9,1.2
2021-09-21,Region_3,5.6,78.1,14.2
2021-09-22,Region_3,0.1,78.9,23.4
2021-09-23,Region_3,2.7,80.9,12.5
2021-09-24,Region_3,4.7,82.5,19.3
2021-09-25,Region_3,2.6,79.5,28.0
2021-09-26,Region_3,-0.5,78.1,45.9
2021-09-27,Region_3,1.6,83.5,7.9
2021-09-28,Region_3,-0.8,83.5,7.3
2021-09-29,Region_3,3.4,89.1,1.1
2021-09-30,Region_3,-1.2,92.3,27.1
2021-10-01,Region_3,1.7,91.8,2.7
2021-10-02,Region_3,0.7,84.6,4.4
2021-10-03,Region_3,1.5,86.3,8.2
2021-10-04,Region_3,1.2,80.8,17.3
2021-10-05,Region_3,0.6,93.3,1.8
2021-10-06,Region_3,-0.8,82.1,4.7
2021-10-07,Region_3,-4.3,90.0,14.9
2021-10-08,Region_3,0.2,83.5,24.7
2021-10-09,Region_3,-5.0,76.4,16.9
2021-10-10,Region_3,3.5,92.8,27.7
2021-10-11,Region_3,1.9,87.8,3.1
2021-10-12,Region_3,-0.8,81.8,2.7
2021-10-13,Region_3,2.1,86.2,2.5
2021-10-14,Region_3,1.5,87.2,8.9
2021-10-15,Region_3,-1.9,85.3,1.2
2021-10-16,Region_3,-3.5,90.7,17.2
2021-10-17,Region_3,-1.0,88.5,0.2
2021-10-18,Region_3,-3.7,93.9,4.4
2021-10-19,Region_3,-0.5,88.7,14.9
2021-10-20,Region_3,-2.0,87.2,0.7
2021-10-21,Region_3,1.1,92.0,0.6
2021-10-22,Region_3,-1.3,96.1,29.8
2021-10-23,Region_3,1.7,92.7,30.2
2021-10-24,Region_3,-3.3,90.7,14.4
2021-10-25,Region_3,-1.6,96.0,6.9
2021-10-26,Region_3,3.3,90.2,19.2
2021-10-27,Region_3,-3.3,86.3,0.8
2021-10-28,Region_3,3.6,94.3,27.9
2021-10-29,Region_3,-1.2,92.2,3.3
2021-10-30,Region_3,-2.4,92.0,5.8
2021-10-31,Region_3,-2.6,89.4,4.5
2021-11-01,Region_3,-0.3,92.8,5.9
2021-11-02,Region_3,-1.1,86.4,3.8
2021-11-03,Region_3,0.3,83.6,7.5
2021-11-04,Region_3,-3.0,91.9,2.6
2021-11-05,Region_3,-2.3,98.0,0.5
2021-11-06,Region_3,-1.6,93.6,3.6
2021-11-07,Region_3,-4.4,82.7,7.2
2021-11-08,Region_3,1.6,96.4,11.5
2021-11-09,Region_3,-2.4,91.0,5.5
2021-11-10,Region_3,-0.7,84.0,18.5
2021-11-11,Region_3,2.2,82.0,2.3
2021-11-12,Region_3,-0.2,87.9,19.9
2021-11-13,Region_3,-1.9,86.7,0.2
2021-11-14,Region_3,1.5,83.2,8.2
2021-11-15,Region_3,-0.4,87.5,3.8
2021-11-16,Region_3,-2.0,88.0,13.3
2021-11-17,Region_3,-3.2,88.1,3.6
2021-11-18,Region_3,0.8,84.1,2.2
2021-11-19,Region_3,0.6,83.5,8.4
2021-11-20,Region_3,-2.3,85.5,11.6
2021-11-21,Region_3,4.0,85.8,7.5
2021-11-22,Region_3,-1.8,81.8,3.4
2021-11-23,Region_3,-3.0,92.7,10.1
2021-11-24,Region_3,-1.2,90.3,3.6
2021-11-25,Region_3,1.9,87.2,19.7
2021-11-26,Region_3,-0.8,89.6,23.4
2021-11-27,Region_3,0.1,93.4,1.9
2021-11-28,Region_3,2.0,85.5,1.3
2021-11-29,Region_3,4.1,80.0,12.9
2021-11-30,Region_3,1.7,94.4,13.6
2021-12-01,Region_3,1.2,88.8,15.6
2021-12-02,Region_3,0.8,83.8,31.3
2021-12-03,Region_3,-3.1,81.1,0.7
2021-12-04,Region_3,1.4,86.7,5.4
2021-12-05,Region_3,0.9,86.0,6.2
2021-12-06,Region_3,3.1,84.9,0.7
2021-12-07,Region_3,2.0,80.0,6.2
2021-12-08,Region_3,0.2,74.4,6.4
2021-12-09,Region_3,2.1,90.8,4.2
2021-12-10,Region_3,3.1,90.7,9.1
2021-12-11,Region_3,-0.1,74.1,5.2
2021-12-12,Region_3,2.4,96.6,3.4
2021-12-13,Region_3,1.4,91.8,1.6
2021-12-14,Region_3,2.8,88.1,3.6
2021-12-15,Region_3,3.5,87.8,0.3
2021-12-16,Region_3,5.0,75.1,2.4
2021-12-17,Region_3,6.0,72.5,4.5
2021-12-18,Region_3,2.8,78.6,18.9
2021-12-19,Region_3,5.0,75.5,3.8
2021-12-20,Region_3,2.3,82.7,8.1
2021-12-21,Region_3,6.6,86.9,1.3
2021-12-22,Region_3,1.7,76.6,3.6
2021-12-23,Region_3,2.0,88.8,8.4
2021-12-24,Region_3,-0.4,83.7,6.9
2021-12-25,Region_3,3.7,73.7,7.7
2021-12-26,Region_3,3.2,83.3,0.7
2021-12-27,Region_3,8.2,70.0,7.0
2021-12-28,Region_3,11.2,76.3,4.2
2021-12-29,Region_3,9.7,84.4,8.5
2021-12-30,Region_3,10.4,73.3,1.9
2020-01-01,Region_4,6.5,67.2,3.8
2020-01-02,Region_4,4.6,61.9,18.7
2020-01-03,Region_4,5.8,63.6,0.7
2020-01-04,Region_4,7.1,58.0,2.4
2020-01-05,Region_4,7.6,67.7,14.0
2020-01-06,Region_4,6.5,65.6,3.9
2020-01-07,Region_4,6.4,57.1,34.1
2020-01-08,Region_4,7.9,66.6,1.0
2020-01-09,Region_4,7.5,57.5,3.7
2020-01-10,Region_4,7.6,62.5,12.3
2020-01-11,Region_4,7.5,61.1,13.0
2020-01-12,Region_4,8.6,62.2,3.8
2020-01-13,Region_4,10.9,54.6,0.1
2020-01-14,Region_4,11.9,64.8,1.6
2020-01-15,Region_4,12.9,55.7,1.4
2020-01-16,Region_4,8.8,54.9,5.9
2020-01-17,Region_4,12.1,65.4,0.3
2020-01-18,Region_4,14.4,53.5,6.8
2020-01-19,Region_4,10.4,59.8,6.9
2020-01-20,Region_4,9.7,48.1,4.0
2020-01-21,Region_4,14.8,53.4,21.9
2020-01-22,Region_4,12.6,60.5,11.3
2020-01-23,Region_4,9.4,50.0,15.3
2020-01-24,Region_4,10.7,52.8,19.2
2020-01-25,Region_4,11.8,65.3,15.3
2020-01-26,Region_4,13.6,62.7,3.1
2020-01-27,Region_4,12.6,68.6,0.4
2020-01-28,Region_4,11.8,49.8,7.4
2020-01-29,Region_4,14.4,62.9,3.0
2020-01-30,Region_4,15.6,55.7,2.0
2020-01-31,Region_4,12.2,48.7,0.2
2020-02-01,Region_4,16.1,54.9,5.0
2020-02-02,Region_4,16.3,51.3,2.3
2020-02-03,Region_4,14.5,54.1,5.1
2020-02-04,Region_4,13.4,52.1,2.5
2020-02-05,Region_4,15.4,58.6,8.0
2020-02-06,Region_4,15.5,57.3,4.3
2020-02-07,Region_4,17.4,47.7,16.1
2020-02-08,Region_4,18.1,51.2,0.6
2020-02-09,Region_4,19.8,58.2,0.1
2020-02-10,Region_4,19.0,59.0,2.2
2020-02-11,Region_4,17.1,56.3,4.2
2020-02-12,Region_4,17.6,49.4,0.7
2020-02-13,Region_4,19.1,48.3,7.3
2020-02-14,Region_4,22.0,47.0,1.5
2020-02-15,Region_4,17.3,52.3,5.5
2020-02-16,Region_4,18.5,52.3,3.8
2020-02-17,Region_4,19.3,55.7,0.4
2020-02-18,Region_4,18.8,58.3,2.7
2020-02-19,Region_4,21.8,55.0,3.0
2020-02-20,Region_4,17.9,54.6,2.2
2020-02-21,Region_4,22.5,59.8,2.9
2020-02-22,Region_4,23.1,51.1,3.2
2020-02-23,Region_4,16.8,37.0,3.9
2020-02-24,Region_4,19.9,57.9,21.3
2020-02-25,Region_4,23.8,45.7,3.1
2020-02-26,Region_4,23.2,52.0,3.6
2020-02-27,Region_4,23.4,47.5,1.4
2020-02-28,Region_4,21.7,52.8,0.1
2020-02-29,Region_4,22.0,45.8,3.4
2020-03-01,Region_4,25.5,42.3,3.7
2020-03-02,Region_4,23.7,43.3,1.4
2020-03-03,Region_4,23.8,43.3,1.4
2020-03-04,Region_4,25.0,52.9,5.6
2020-03-05,Region_4,23.7,51.5,2.7
2020-03-06,Region_4,20.5,51.5,9.8
2020-03-07,Region_4,25.9,41.9,0.2
2020-03-08,Region_4,25.5,42.2,2.7
2020-03-09,Region_4,24.5,49.1,1.8
2020-03-10,Region_4,26.9,46.1,2.2
2020-03-11,Region_4,24.6,50.2,4.4
2020-03-12,Region_4,26.5,49.2,4.9
2020-03-13,Region_4,24.6,45.5,3.2
2020-03-14,Region_4,25.5,54.3,0.6
2020-03-15,Region_4,23.1,47.4,3.6
2020-03-16,Region_4,21.8,42.6,2.0
2020-03-17,Region_4,26.4,49.5,2.6
2020-03-18,Region_4,22.1,44.4,3.0
2020-03-19,Region_4,25.2,49.2,0.4
2020-03-20,Region_4,27.3,43.1,1.1
2020-03-21,Region_4,25.7,40.8,1.0
2020-03-22,Region_4,24.2,49.4,0.4
2020-03-23,Region_4,26.8,50.5,3.1
2020-03-24,Region_4,24.8,46.6,0.5
2020-03-25,Region_4,26.6,37.5,1.7
2020-03-26,Region_4,25.3,48.4,1.1
2020-03-27,Region_4,25.9,49.5,4.1
2020-03-28,Region_4,27.8,46.8,3.3
2020-03-29,Region_4,25.6,47.1,1.1
2020-03-30,Region_4,28.5,45.5,1.4
2020-03-31,Region_4,26.2,35.8,3.5
2020-04-01,Region_4,30.8,40.5,1.6
2020-04-02,Region_4,29.7,39.7,0.8
2020-04-03,Region_4,26.9,43.2,0.0
2020-04-04,Region_4,31.9,52.8,2.7
2020-04-05,Region_4,26.2,41.8,1.1
2020-04-06,Region_4,30.7,47.2,0.0
2020-04-07,Region_4,27.3,48.2,2.2
2020-04-08,Region_4,29.9,46.0,1.3
2020-04-09,Region_4,28.9,41.5,2.4
2020-04-10,Region_4,34.1,39.4,0.3
2020-04-11,Region_4,28.0,43.9,2.6
2020-04-12,Region_4,30.2,51.2,0.2
2020-04-13,Region_4,25.9,45.4,0.2
2020-04-14,Region_4,30.0,32.4,1.1
2020-04-15,Region_4,27.2,39.8,1.4
2020-04-16,Region_4,31.0,36.9,0.6
2020-04-17,Region_4,28.0,41.9,1.2
2020-04-18,Region_4,26.5,48.5,0.3
2020-04-19,Region_4,30.9,45.9,0.5
2020-04-20,Region_4,30.2,42.2,0.8
2020-04-21,Region_4,27.6,43.7,0.9
2020-04-22,Region_4,27.6,35.9,0.1
2020-04-23,Region_4,32.5,42.6,0.7
2020-04-24,Region_4,30.3,39.3,1.3
2020-04-25,Region_4,30.0,48.1,0.1
2020-04-26,Region_4,29.1,44.2,0.1
2020-04-27,Region_4,32.0,37.6,1.7
2020-04-28,Region_4,31.7,42.4,1.1
2020-04-29,Region_4,28.4,47.7,0.1
2020-04-30,Region_4,29.9,42.5,0.1
